championName,assists,baronKills,bountyLevel,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,pentaKills,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
Rell,18,0,0,6,1384,2413,1384,19897,1,4,0,0,False,False,False,False,False,False,7337,5650,UTILITY,0,1,0,19,0,0,BOTTOM,0,0,0,802,10765,4028,3568,2,0,0,1,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 49, 'var2': 439, 'var3': 0}, {'perk': 8306, 'var1': 6, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 531, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 316, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 586, 'var2': 0, 'var3': 0}], 'style': 8400}]}",4874,1330,7502,0,SUPPORT,0,44,46,44,8,False,UTILITY,32,1475,23408,6116,0,11336,1185,358,29,139,21,5,0,7769,756,264,0,4,1,0,62,4,5,27,True
Neeko,9,0,0,2,6003,10965,6003,6728,2,0,0,0,False,False,False,False,False,False,10106,9010,BOTTOM,0,1,0,20,1,3,BOTTOM,0,2,1,661,117056,12878,4159,15,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 644, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 738, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 320, 'var2': 4, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 518, 'var3': 0}, {'perk': 8237, 'var1': 497, 'var2': 0, 'var3': 0}], 'style': 8200}]}",11353,916,9286,0,CARRY,0,87,114,57,5,False,BOTTOM,22,1475,128410,13795,0,13642,2554,369,165,162,53,3,0,0,0,196,2,5,1,0,16,0,4,8,True
Darius,3,0,0,2,3822,9810,3822,13091,3,0,0,0,False,False,False,False,False,False,9566,8210,TOP,1,1,0,18,0,0,MIDDLE,0,0,0,573,0,0,5365,8,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 10, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 396, 'var2': 60, 'var3': 0}, {'perk': 9105, 'var1': 24, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 165, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8242, 'var1': 39, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 489, 'var2': 0, 'var3': 0}], 'style': 8400}]}",120451,6701,7620,0,DUO,0,66,78,5,5,False,TOP,6,1582,126814,7145,0,13640,2931,0,200,150,114,1,0,6363,443,653,1,2,3,0,16,0,2,8,True
Maokai,8,1,1,6,1558,39429,1558,27622,2,4,0,4,False,False,False,False,False,False,9426,7925,JUNGLE,0,1,0,17,0,2,JUNGLE,0,0,1,726,148401,15111,9689,136,0,0,1,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8230, 'var1': 17, 'var2': 0, 'var3': 0}, {'perk': 8275, 'var1': 24, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 7, 'var2': 0, 'var3': 0}, {'perk': 8232, 'var1': 7, 'var2': 10, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8321, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8300}]}",21704,1375,24567,0,NONE,0,156,49,92,7,False,JUNGLE,61,1582,211512,17803,0,34915,23210,812,30,574,63,4,0,41406,1316,657,2,4,3,0,26,5,3,7,True
KSante,3,0,2,1,3858,5062,3858,25139,1,0,0,0,False,True,False,False,False,False,12963,10900,MIDDLE,0,1,0,17,2,7,MIDDLE,0,5,1,1373,11950,2104,6025,2,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1158, 'var2': 659, 'var3': 0}, {'perk': 8401, 'var1': 424, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 54, 'var2': 18, 'var3': 12}, {'perk': 8451, 'var1': 237, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",124222,12524,8179,0,DUO,0,215,27,56,7,False,MIDDLE,41,1582,138891,15213,916,15855,5229,0,229,2305,48,1,0,2718,585,1650,1,4,3,0,10,0,3,4,True
Aphelios,3,0,2,1,8390,28763,8390,10967,3,0,0,0,False,False,False,False,False,False,11731,9550,BOTTOM,0,1,0,18,1,3,BOTTOM,572,2,1,894,1976,172,5549,9,1,0,1,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 50, 'var2': 0, 'var3': 0}, {'perk': 9101, 'var1': 2442, 'var2': 2891, 'var3': 0}, {'perk': 9103, 'var1': 24, 'var2': 30, 'var3': 0}, {'perk': 8017, 'var1': 308, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 19, 'var2': 10, 'var3': 0}, {'perk': 8236, 'var1': 14, 'var2': 0, 'var3': 0}], 'style': 8200}]}",169310,11807,6200,0,CARRY,0,65,317,0,2,False,BOTTOM,6,1582,173479,12056,0,12393,4287,0,235,87,110,1,0,2192,77,643,4,5,3,0,19,0,5,8,True
Rell,6,0,0,7,0,4963,0,14501,5,4,0,0,False,False,False,False,False,False,6404,5975,UTILITY,0,1,0,20,0,1,BOTTOM,0,0,1,561,9240,2378,3854,0,0,0,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 51, 'var2': 796, 'var3': 0}, {'perk': 8306, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 315, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8463, 'var1': 687, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 458, 'var2': 0, 'var3': 0}], 'style': 8400}]}",4553,687,8433,0,SUPPORT,0,50,27,51,7,False,UTILITY,28,1582,22622,3622,0,12567,1229,439,28,183,126,5,0,8828,556,279,0,0,3,0,65,5,6,27,True
Jax,1,0,0,1,3093,3093,3093,12173,3,0,0,0,False,False,False,False,False,False,9908,9100,TOP,0,0,1,14,1,4,TOP,0,3,1,622,43727,4764,4093,0,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 46, 'var2': 5, 'var3': 0}, {'perk': 9111, 'var1': 406, 'var2': 100, 'var3': 0}, {'perk': 9105, 'var1': 22, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 231, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8321, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8300}]}",67649,5947,11991,0,SOLO,0,28,84,46,3,False,TOP,5,1582,114415,11365,0,16599,4986,0,199,61,65,1,0,3038,653,515,1,1,8,0,15,0,0,9,False
FiddleSticks,4,0,0,6,0,6898,0,12643,2,4,0,0,False,False,False,False,False,False,9304,9050,JUNGLE,0,0,1,18,1,4,JUNGLE,0,3,1,862,102775,10339,6416,112,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 537, 'var2': 391, 'var3': 0}, {'perk': 8306, 'var1': 6, 'var2': 0, 'var3': 0}, {'perk': 8321, 'var1': 4, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 338, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 4, 'var2': 0, 'var3': 0}], 'style': 8100}]}",6454,111,15759,0,NONE,0,31,105,62,6,False,JUNGLE,37,1582,135683,11228,0,22560,15243,0,27,625,21,1,0,26453,776,384,0,0,8,0,59,6,7,4,False
Yasuo,4,0,0,1,0,3113,0,18185,4,0,0,0,False,False,False,False,False,False,8381,8550,MIDDLE,0,0,1,15,0,1,MIDDLE,435,0,1,450,10370,683,5153,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 33, 'var2': 3, 'var3': 0}, {'perk': 9111, 'var1': 573, 'var2': 100, 'var3': 0}, {'perk': 9104, 'var1': 22, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 340, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 997, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 169, 'var2': 0, 'var3': 0}], 'style': 8400}]}",106135,9637,11900,0,SOLO,0,243,10,115,2,False,MIDDLE,16,1582,118617,10723,0,18031,4015,0,189,133,130,1,0,2112,402,976,0,0,8,0,11,0,0,8,False
Ezreal,5,0,0,6,4446,5060,4446,4478,1,2,0,0,False,False,False,True,False,False,11811,11450,BOTTOM,0,0,1,23,1,4,BOTTOM,456,4,1,1528,19998,8064,2130,10,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 158, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1384, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 22, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 301, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 18, 'var2': 10, 'var3': 0}, {'perk': 8236, 'var1': 14, 'var2': 0, 'var3': 0}], 'style': 8200}]}",133838,15236,5818,0,CARRY,0,245,22,31,12,False,BOTTOM,0,1582,156677,23300,0,8199,2998,0,227,3,43,1,0,2840,0,249,2,2,8,0,22,3,5,9,False
Nautilus,7,0,0,6,281,281,281,16319,3,2,0,0,False,False,False,False,False,False,5732,5625,UTILITY,0,0,1,20,0,0,BOTTOM,0,0,0,836,7312,3968,4427,0,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 87, 'var2': 1402, 'var3': 0}, {'perk': 8306, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 90, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 625, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 25, 'var2': 0, 'var3': 0}], 'style': 8400}]}",5629,1807,5947,0,SUPPORT,0,46,32,26,6,False,UTILITY,61,1582,20325,6828,0,11227,512,0,27,331,81,1,0,7383,1052,852,0,1,8,0,52,3,1,29,False
Jax,7,0,0,4,7681,11337,7681,21809,6,1,0,0,True,False,False,True,False,False,10876,10175,TOP,0,0,1,22,1,4,TOP,358,2,1,525,53460,9949,13035,4,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1265, 'var2': 727, 'var3': 0}, {'perk': 8446, 'var1': 2655, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1445, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 81, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",66198,9366,14708,0,DUO,0,46,101,48,7,False,TOP,14,1506,120330,19703,0,29353,5345,0,166,111,171,1,0,670,387,1610,3,3,7,0,15,1,0,8,False
LeeSin,5,0,0,8,338,14545,338,29914,4,7,1,1,False,True,False,False,False,False,12131,11275,JUNGLE,0,0,1,24,2,9,JUNGLE,0,4,2,539,39810,3409,11203,140,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 410, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 959, 'var2': 280, 'var3': 0}, {'perk': 9104, 'var1': 12, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 400, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 4, 'var3': 5}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",100478,11747,21080,0,NONE,0,170,164,134,10,False,JUNGLE,22,1506,181732,16525,465,33480,17128,0,20,669,94,1,0,41443,1368,1196,0,1,7,0,35,7,7,15,False
Neeko,5,0,0,2,4472,4645,4472,8549,5,0,1,0,False,False,True,False,False,False,11067,10800,MIDDLE,0,0,1,16,1,6,TOP,0,4,2,604,92894,14871,5633,0,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1147, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 635, 'var3': 0}, {'perk': 8210, 'var1': 4, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 440, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",15416,1198,10138,0,DUO,0,82,13,33,7,False,MIDDLE,27,1506,118842,16069,0,17104,629,0,184,156,138,1,0,10532,0,1332,1,2,7,0,20,0,3,9,False
Draven,5,0,0,2,1826,2846,1826,10503,7,1,0,0,False,False,False,False,False,False,8947,8558,BOTTOM,0,0,1,20,0,1,BOTTOM,518,0,1,449,382,113,6348,4,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 10, 'var2': 2, 'var3': 0}, {'perk': 9111, 'var1': 265, 'var2': 120, 'var3': 0}, {'perk': 9103, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 176, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8136, 'var1': 3, 'var2': 6, 'var3': 0}, {'perk': 8134, 'var1': 8, 'var2': 3, 'var3': 0}], 'style': 8100}]}",96788,12272,13112,0,CARRY,0,56,100,16,7,False,BOTTOM,7,1506,102514,12525,0,19910,2842,0,179,94,175,1,0,5344,139,448,0,0,7,0,23,1,3,8,False
Sona,9,0,0,2,445,445,445,11312,11,0,0,0,False,False,True,False,False,False,6166,4950,UTILITY,0,0,1,15,0,0,BOTTOM,0,0,0,352,14333,5837,7235,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 312, 'var2': 1788, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 520, 'var3': 0}, {'perk': 8234, 'var1': 9273, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 353, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",4946,988,12133,0,SUPPORT,0,58,65,67,5,False,UTILITY,15,1506,19294,6840,2815,19874,6766,3563,26,31,227,5,0,14,14,506,1,2,7,0,47,0,4,22,False
Malphite,9,0,1,4,3451,6112,3451,26987,4,1,0,0,False,False,False,False,False,False,8381,7035,TOP,0,1,0,32,0,2,TOP,0,0,1,520,53094,11315,8868,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1118, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 460, 'var3': 0}, {'perk': 8210, 'var1': 15, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 532, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",28260,3123,7483,0,DUO,0,57,45,49,6,False,TOP,25,1506,88178,14506,0,16631,1372,0,154,433,88,1,0,6823,68,279,1,3,5,0,19,1,4,7,True
RekSai,13,0,0,6,1071,34251,1071,21408,5,4,0,2,False,False,False,False,False,False,11637,11475,JUNGLE,0,1,0,27,2,7,JUNGLE,0,4,1,442,0,0,10504,148,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 580, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1634, 'var2': 400, 'var3': 0}, {'perk': 9105, 'var1': 10, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 428, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 8, 'var2': 1, 'var3': 5}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",147216,15761,21405,0,NONE,0,202,195,135,7,False,JUNGLE,27,1506,195917,18933,0,33343,20386,0,18,413,86,1,0,48700,3171,1434,1,2,5,0,31,5,4,6,True
Corki,7,0,4,4,2851,11804,2851,8427,5,4,2,0,False,False,False,False,False,False,12277,10750,MIDDLE,0,0,0,23,2,8,MIDDLE,0,4,2,325,119341,18655,6448,12,0,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 825, 'var2': 640, 'var3': 0}, {'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 651, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",21820,3848,8429,0,SOLO,0,69,32,36,140,False,MIDDLE,4,1506,144666,23490,0,15106,1638,0,193,86,141,1,0,3503,986,228,1,1,5,0,23,4,0,12,True
Ashe,8,1,6,2,8299,16117,8299,10253,5,1,3,0,False,False,False,False,False,False,14745,12508,BOTTOM,1,1,0,25,3,14,TOP,322,6,3,557,46872,4211,5516,12,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 54, 'var2': 5, 'var3': 0}, {'perk': 8009, 'var1': 2610, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 16, 'var2': 30, 'var3': 0}, {'perk': 8014, 'var1': 833, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8410, 'var1': 112, 'var2': 0, 'var3': 0}], 'style': 8300}]}",99942,20871,11985,0,DUO,0,23,81,11,10,False,BOTTOM,41,1506,150722,25285,0,17792,1520,0,204,497,154,1,1,3907,202,290,3,5,5,0,23,1,5,6,True
Rakan,26,0,0,8,560,1182,560,15418,2,5,0,0,False,False,False,False,False,False,8150,6950,UTILITY,0,1,0,24,1,2,BOTTOM,0,2,1,1020,11095,5744,6672,0,0,0,1,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 60, 'var2': 856, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 422, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 984, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 51, 'var2': 0, 'var3': 0}], 'style': 8400}]}",3908,1640,9632,0,SOLO,0,41,43,58,7,False,UTILITY,35,1506,23260,8051,3438,17084,7375,3044,27,178,58,5,0,8256,666,779,0,4,5,0,58,6,6,26,True
Warwick,8,0,0,3,833,3210,833,37967,11,1,0,0,False,False,False,False,False,False,7868,7125,TOP,0,0,2,20,0,2,JUNGLE,0,0,1,705,26773,14837,25155,0,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1205, 'var2': 771, 'var3': 0}, {'perk': 8446, 'var1': 510, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1349, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 1833, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 1486, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 1166, 'var2': 0, 'var3': 0}], 'style': 8000}]}",34532,9418,19110,0,NONE,0,61,8,33,10,False,TOP,24,1717,62303,24255,0,45625,18327,0,102,129,308,1,0,997,0,1359,0,0,10,0,12,1,0,9,False
Singed,6,0,0,2,470,13585,470,36763,8,1,0,1,False,False,False,False,False,False,11686,10925,JUNGLE,0,0,2,22,2,5,JUNGLE,0,3,1,368,145363,25440,14920,112,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 286, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 2130, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 13, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 1702, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8234, 'var1': 11647, 'var2': 0, 'var3': 0}, {'perk': 8232, 'var1': 4, 'var2': 10, 'var3': 0}], 'style': 8200}]}",17320,1172,30454,0,NONE,0,134,22,81,10,False,JUNGLE,57,1717,202402,28711,0,46778,15401,499,100,797,231,4,0,39719,2097,1403,1,1,10,0,19,1,1,3,False
Pantheon,1,0,0,0,867,6186,867,23930,8,0,2,0,False,False,False,True,False,False,12133,11850,MIDDLE,0,0,2,24,2,9,MIDDLE,0,5,2,721,6126,996,12829,8,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 952, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1709, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 16, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 928, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8451, 'var1': 199, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 58, 'var2': 11, 'var3': 10}], 'style': 8400}]}",140621,25852,20886,0,SOLO,0,146,38,36,8,False,MIDDLE,21,1717,150183,27026,0,34847,3418,0,179,60,261,1,0,3435,177,1132,1,1,10,0,9,0,0,4,False
Zeri,4,0,0,1,1546,2657,1546,11878,5,0,0,0,False,False,True,False,False,False,13046,12210,BOTTOM,0,0,2,17,1,6,BOTTOM,441,4,1,1062,23263,5716,9053,20,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 48, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 672, 'var2': 200, 'var3': 0}, {'perk': 9103, 'var1': 23, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 643, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 18, 'var2': 10, 'var3': 0}, {'perk': 8236, 'var1': 14, 'var2': 0, 'var3': 0}], 'style': 8200}]}",122900,12952,14844,0,CARRY,0,562,58,41,8,False,BOTTOM,11,1717,186201,19478,0,24504,5454,0,224,149,148,1,0,40036,809,607,0,1,10,0,15,0,4,8,False
