championName,assists,baronKills,bountyLevel,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,pentaKills,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
Lux,1,0,0,3,145,2982,145,9024,3,1,0,0,False,False,False,False,False,False,12980,12175,MIDDLE,0,0,2,20,2,7,MIDDLE,0,4,1,915,177345,18470,6160,1,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1884, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1138, 'var3': 0}, {'perk': 8233, 'var1': 16, 'var2': 30, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 735, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 16, 'var2': 0, 'var3': 0}], 'style': 8100}]}",9151,595,7816,0,SOLO,0,62,33,182,15,False,MIDDLE,18,1725,189020,19531,1030,14393,1067,0,254,614,53,1,0,2523,465,416,0,0,10,0,15,1,1,11,False
Jinx,2,1,0,5,1448,4262,1448,10152,7,4,0,0,False,False,False,False,False,False,11310,11310,BOTTOM,0,0,2,23,0,2,BOTTOM,464,0,1,649,5782,1378,8587,8,0,1,0,1,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 60, 'var2': 8, 'var3': 0}, {'perk': 8009, 'var1': 1222, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 27, 'var2': 0, 'var3': 0}, {'perk': 8017, 'var1': 1144, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 18, 'var2': 10, 'var3': 0}, {'perk': 8236, 'var1': 14, 'var2': 0, 'var3': 0}], 'style': 8200}]}",159180,14452,10307,0,CARRY,0,191,46,10,3,False,BOTTOM,7,1725,165195,16004,0,19070,2599,0,251,39,202,1,0,231,174,176,0,0,10,0,29,4,3,12,False
Lulu,5,0,0,6,221,644,221,7363,2,4,0,0,False,False,False,False,False,False,6238,5700,UTILITY,0,0,2,19,0,0,BOTTOM,0,0,0,1362,6388,1691,6320,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 3221, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 372, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 260, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 484, 'var2': 1192, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",1948,334,5551,0,SUPPORT,0,38,47,85,5,False,UTILITY,13,1725,8336,2026,4538,12117,3480,1008,19,117,54,5,0,0,0,245,0,0,10,0,66,4,10,30,False
KSante,6,0,0,6,4702,6734,4702,49306,2,4,0,0,True,False,False,False,False,False,11690,10880,TOP,0,0,0,22,1,2,TOP,0,2,1,951,11457,1052,4350,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 902, 'var2': 506, 'var3': 0}, {'perk': 8446, 'var1': 2775, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1915, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 148, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",134036,8289,21332,0,SOLO,0,221,27,73,9,False,TOP,30,1725,146051,9550,214,25962,5565,0,239,3153,90,1,0,557,209,280,2,4,0,0,22,5,3,10,True
Graves,5,0,10,6,2382,63233,2382,29186,2,5,1,4,False,True,False,False,False,False,17509,14225,JUNGLE,1,1,0,23,2,13,JUNGLE,638,10,2,598,5256,1365,8309,208,0,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 3829, 'var2': 2972, 'var3': 0}, {'perk': 9111, 'var1': 1224, 'var2': 360, 'var3': 0}, {'perk': 9104, 'var1': 9, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 397, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}]}",306144,19557,15909,0,NONE,0,143,37,81,11,False,JUNGLE,20,1725,355653,21983,0,24473,14923,0,74,748,48,1,0,44251,1060,254,2,5,0,0,44,5,7,10,True
Ezreal,4,0,2,1,6863,15098,6863,6219,3,0,0,0,False,False,False,True,False,False,14155,13400,MIDDLE,0,0,0,22,1,4,MIDDLE,497,2,1,678,123478,15279,8355,13,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 882, 'var2': 626, 'var3': 0}, {'perk': 8304, 'var1': 11, 'var2': 1, 'var3': 5}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 854, 'var3': 0}, {'perk': 8210, 'var1': 10, 'var2': 0, 'var3': 0}], 'style': 8200}]}",102974,8129,5337,0,SOLO,0,225,35,37,15,False,MIDDLE,3,1725,230410,24409,0,14063,2221,0,263,53,94,1,0,3957,1000,370,5,5,0,0,19,0,1,7,True
Zeri,6,0,0,0,5710,11398,5710,6462,4,0,0,0,False,False,False,False,False,False,12828,12650,BOTTOM,0,0,0,17,2,5,BOTTOM,1425,2,1,589,129036,13770,8562,9,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 2274, 'var2': 1954, 'var3': 0}, {'perk': 8009, 'var1': 1287, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 16, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 368, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 4, 'var3': 5}, {'perk': 8321, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",63162,4129,7899,0,CARRY,0,540,57,33,5,False,BOTTOM,3,1725,197756,17957,0,16796,3244,0,251,85,84,1,0,5556,57,335,1,3,0,0,25,0,4,8,True
Sona,13,0,0,7,515,2618,515,5475,2,5,0,0,False,False,False,False,False,False,7356,5925,UTILITY,0,1,0,19,0,1,BOTTOM,0,0,1,888,7298,2743,6343,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 263, 'var2': 2423, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 856, 'var3': 0}, {'perk': 8210, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 310, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 4, 'var3': 5}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",3071,1020,4360,0,SUPPORT,0,45,101,90,7,False,UTILITY,7,1725,10369,3763,6497,10802,13928,7878,12,28,41,5,0,0,0,99,0,2,0,0,88,5,10,35,True
Aatrox,5,0,0,6,2133,5389,2133,22550,6,3,0,0,False,False,False,False,False,False,10220,9725,TOP,1,2,0,47,1,2,TOP,0,2,1,823,397,397,13051,4,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 863, 'var2': 0, 'var3': 0}, {'perk': 8275, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 2, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 434, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 1223, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 54, 'var2': 0, 'var3': 0}], 'style': 8400}]}",83954,8380,14117,0,SOLO,0,156,30,133,11,False,TOP,19,1797,87309,8777,0,27697,6810,0,151,1236,232,1,0,2957,0,529,1,1,3,0,24,3,2,13,True
Rengar,6,1,2,5,4469,44808,4469,20379,5,3,2,3,False,False,False,False,False,False,15196,13725,JUNGLE,0,0,0,26,3,13,JUNGLE,989,5,2,741,39805,1211,11605,168,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 1473, 'var2': 1174, 'var3': 0}, {'perk': 8304, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8321, 'var1': 6, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 975, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}], 'style': 8100}]}",175824,18461,24907,0,NONE,0,204,89,94,9,False,JUNGLE,7,1797,260063,21733,0,36949,20387,0,21,226,188,1,0,44433,2060,436,3,3,3,0,28,3,9,5,True
Neeko,6,0,0,3,4787,12215,4787,11573,4,1,0,0,False,False,False,False,False,False,11626,10525,MIDDLE,0,2,0,16,1,4,MIDDLE,0,2,1,612,116147,16591,9816,0,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1376, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1111, 'var3': 0}, {'perk': 8210, 'var1': 14, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 607, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",17629,758,9926,0,SOLO,0,98,127,46,8,False,MIDDLE,33,1797,144449,17349,0,20708,4109,0,196,294,155,1,0,10672,0,965,1,2,3,0,25,1,1,10,True
Zeri,9,0,4,0,9137,19782,9137,8594,5,0,1,0,True,False,False,True,False,False,18702,14950,BOTTOM,0,0,0,22,3,14,BOTTOM,788,5,3,570,213514,23954,10640,40,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 4085, 'var2': 3438, 'var3': 0}, {'perk': 9111, 'var1': 1604, 'var2': 460, 'var3': 0}, {'perk': 9104, 'var1': 9, 'var2': 30, 'var3': 0}, {'perk': 8014, 'var1': 792, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 8, 'var2': 1, 'var3': 5}, {'perk': 8321, 'var1': 4, 'var2': 0, 'var3': 0}], 'style': 8300}]}",73302,9368,10092,0,CARRY,0,693,69,44,9,False,BOTTOM,10,1797,298511,33517,0,23443,8436,618,293,99,184,2,1,11696,193,2709,3,5,3,0,28,0,7,8,True
Blitzcrank,16,0,0,10,1280,1280,1280,12532,3,7,0,0,False,True,True,False,False,False,9416,8025,UTILITY,1,2,0,25,1,2,BOTTOM,0,2,1,829,12410,5472,11501,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 28, 'var2': 275, 'var3': 0}, {'perk': 8306, 'var1': 10, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 254, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8234, 'var1': 13124, 'var2': 0, 'var3': 0}, {'perk': 8232, 'var1': 4, 'var2': 20, 'var3': 0}], 'style': 8200}]}",6909,1120,7499,0,SUPPORT,0,40,68,35,10,False,UTILITY,31,1797,26991,7325,0,19743,4107,0,36,218,87,1,0,7671,732,741,1,4,3,0,72,7,5,35,True
Jayce,10,0,0,5,2840,4356,2840,18020,8,1,0,0,False,False,False,False,False,False,11564,11755,TOP,0,0,2,25,1,5,TOP,0,2,1,419,15232,5362,7180,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8230, 'var1': 13, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1091, 'var3': 0}, {'perk': 8233, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 699, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 12, 'var2': 0, 'var3': 0}], 'style': 8300}]}",137458,23052,17617,0,SOLO,0,121,74,78,107,False,TOP,8,1797,152988,28576,0,26083,3010,0,230,103,318,1,0,296,160,1286,1,2,9,0,17,3,5,7,False
Ivern,15,0,0,3,670,25396,670,19867,5,2,0,1,False,False,False,False,False,False,10631,9800,JUNGLE,0,0,2,18,0,2,JUNGLE,0,0,1,840,18463,11548,11061,139,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 1122, 'var2': 557, 'var3': 0}, {'perk': 8275, 'var1': 27, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 8, 'var2': 0, 'var3': 0}, {'perk': 8232, 'var1': 7, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8321, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8300}]}",10058,4037,7254,0,NONE,0,110,50,91,158,False,JUNGLE,47,1797,183038,16330,7759,18754,5396,0,13,168,193,1,0,154516,743,438,2,2,9,0,38,2,11,4,False
Syndra,4,0,0,7,1397,6278,1397,10237,4,2,1,0,False,False,False,False,False,False,15890,15650,MIDDLE,0,0,2,23,2,11,MIDDLE,0,8,2,836,136998,24820,9437,8,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 1403, 'var2': 908, 'var3': 0}, {'perk': 8304, 'var1': 11, 'var2': 1, 'var3': 5}, {'perk': 8316, 'var1': 5369, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 15, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 630, 'var3': 0}], 'style': 8200}]}",8835,425,6038,0,SOLO,0,175,151,38,7,False,MIDDLE,25,1797,156529,27143,0,15562,1155,0,184,276,158,1,0,10695,1897,85,0,1,9,0,20,2,1,11,False
Lucian,4,0,0,3,0,3130,0,8290,11,0,0,0,False,False,False,False,False,False,9323,8650,BOTTOM,0,0,2,25,1,3,JUNGLE,371,2,1,704,10009,2760,11657,4,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 350, 'var2': 303, 'var3': 0}, {'perk': 8304, 'var1': 11, 'var2': 1, 'var3': 5}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 478, 'var3': 0}, {'perk': 8237, 'var1': 413, 'var2': 0, 'var3': 0}], 'style': 8200}]}",109638,6229,8915,0,NONE,0,53,49,39,8,False,BOTTOM,0,1797,132080,9554,0,21241,1090,0,180,36,229,1,0,12432,564,668,0,0,9,0,18,0,2,10,False
Nami,15,0,0,20,0,86,0,7280,7,16,0,0,False,False,False,False,False,False,7467,7400,UTILITY,0,0,2,35,1,2,BOTTOM,0,2,1,407,11683,8086,9319,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 662, 'var2': 980, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 556, 'var3': 0}, {'perk': 8210, 'var1': 7, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 482, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",6058,1228,8225,0,SOLO,0,27,55,68,11,False,UTILITY,24,1797,22483,9331,980,18052,6961,3909,36,155,195,5,0,4741,16,507,0,0,9,0,90,18,6,54,False
Malphite,9,0,0,1,0,2298,0,24385,5,1,0,0,False,False,False,False,False,False,7563,7125,TOP,0,0,1,15,0,2,TOP,0,0,1,488,32380,7544,9210,0,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 834, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 367, 'var3': 0}, {'perk': 8210, 'var1': 1, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 437, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8352, 'var1': 248, 'var2': 665, 'var3': 526}], 'style': 8300}]}",22020,2492,9468,0,SOLO,0,40,48,36,6,False,TOP,16,1519,54404,10037,0,19130,3249,0,112,351,164,1,0,3,0,452,0,0,8,0,12,1,3,2,False
Neeko,8,0,0,3,0,28333,0,10413,6,2,1,1,False,False,False,False,False,False,10777,9650,JUNGLE,0,0,1,17,2,7,JUNGLE,0,3,2,474,127321,13266,10495,123,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1146, 'var2': 17, 'var3': 0}, {'perk': 8126, 'var1': 555, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 8, 'var2': 1, 'var3': 5}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",16178,1441,12936,0,NONE,0,114,89,59,7,False,JUNGLE,31,1519,177368,15850,0,23908,8697,0,30,284,114,1,0,33868,1142,476,0,0,8,0,21,2,3,4,False
Tristana,3,0,2,6,14105,22738,14105,13677,6,4,3,0,False,False,False,False,False,False,15665,13925,MIDDLE,0,0,1,23,4,11,MIDDLE,567,3,3,386,21971,1761,7698,16,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 63, 'var2': 9, 'var3': 0}, {'perk': 9101, 'var1': 3235, 'var2': 3604, 'var3': 0}, {'perk': 9104, 'var1': 11, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 546, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 401, 'var2': 0, 'var3': 0}, {'perk': 8446, 'var1': 2815, 'var2': 0, 'var3': 0}], 'style': 8400}]}",170465,22549,8354,0,DUO,0,47,27,44,6,False,MIDDLE,7,1519,193959,24649,0,16714,4004,0,187,107,174,1,1,1522,338,661,3,3,8,0,25,4,2,9,False
Varus,5,0,0,1,912,6519,912,5654,6,0,1,0,False,False,False,False,False,False,9784,9085,BOTTOM,0,0,1,19,2,5,MIDDLE,256,3,2,793,56816,5370,6022,0,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 38, 'var2': 2, 'var3': 0}, {'perk': 9111, 'var1': 443, 'var2': 200, 'var3': 0}, {'perk': 9104, 'var1': 12, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 307, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",65862,8964,7814,0,DUO,0,39,14,29,7,False,BOTTOM,15,1519,129818,14512,0,14391,3463,506,178,168,90,4,0,7139,177,553,1,1,8,0,19,0,6,8,False
Rell,19,0,0,17,0,0,0,15506,7,14,0,0,False,False,False,False,False,False,6918,6375,UTILITY,0,0,1,30,0,0,MIDDLE,0,0,0,655,3786,2593,7702,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 52, 'var2': 652, 'var3': 0}, {'perk': 8306, 'var1': 4, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 304, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 297, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 108, 'var2': 0, 'var3': 0}], 'style': 8400}]}",2850,1386,7210,0,SUPPORT,0,31,27,44,5,False,UTILITY,37,1519,12188,4370,0,15374,1511,0,30,119,95,1,0,5551,390,461,0,1,8,0,68,15,7,31,False
Teemo,5,0,2,0,10569,14648,10569,8839,3,0,1,0,False,False,False,False,False,False,12690,11035,TOP,1,1,0,15,1,3,MIDDLE,0,2,2,484,113492,11899,5423,8,0,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 521, 'var2': 370, 'var3': 150}, {'perk': 9111, 'var1': 461, 'var2': 160, 'var3': 0}, {'perk': 9104, 'var1': 17, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 439, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 299, 'var3': 0}, {'perk': 8234, 'var1': 9214, 'var2': 0, 'var3': 0}], 'style': 8200}]}",31167,1647,8158,0,DUO,0,33,27,0,50,False,TOP,34,1519,146610,14368,0,13956,3430,0,230,523,94,1,0,1950,822,374,6,6,5,0,19,0,4,8,True
LeeSin,19,1,2,7,3677,12986,3677,29594,4,6,0,1,False,True,False,False,False,False,12122,10550,JUNGLE,0,0,0,22,2,6,JUNGLE,0,2,1,706,36112,2260,10301,127,1,0,1,1,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 221, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1901, 'var2': 500, 'var3': 0}, {'perk': 9105, 'var1': 8, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 515, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 7, 'var2': 3, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",99687,12819,16132,0,NONE,0,203,172,130,11,False,JUNGLE,24,1519,172054,15723,1175,27073,15003,0,22,569,85,1,0,36253,643,639,1,3,5,0,33,6,4,13,True
Katarina,10,0,2,6,1386,2655,1386,12028,8,4,3,0,False,False,False,False,False,False,11784,9915,MIDDLE,0,0,0,23,4,10,MIDDLE,0,3,2,268,103260,19682,8343,8,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 600, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1366, 'var2': 400, 'var3': 0}, {'perk': 9105, 'var1': 9, 'var2': 20, 'var3': 0}, {'perk': 8299, 'var1': 743, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}, {'perk': 8143, 'var1': 1048, 'var2': 0, 'var3': 0}], 'style': 8100}]}",8813,1315,14011,0,DUO,0,69,52,0,6,False,MIDDLE,1,1519,112260,21096,0,22732,3581,0,144,38,207,1,0,186,98,377,0,1,5,0,24,4,4,6,True
