# CSV-File created with merge-csv.com
# -----------------------------------------------------------

championName,assists,baronKills,bountyLevel,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,pentaKills,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
Graves,2,0,0,12,0,16206,0,10547,7,9,0,2,True,False,False,False,False,True,7829,7700,JUNGLE,0,0,2,27,0,1,JUNGLE,0,0,1,264,1969,373,9471,119,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 2303, 'var2': 1615, 'var3': 0}, {'perk': 9111, 'var1': 161, 'var2': 60, 'var3': 0}, {'perk': 9104, 'var1': 15, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 129, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 4, 'var3': 5}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",136831,8855,9875,0,NONE,0,93,35,42,7,False,JUNGLE,17,1646,167534,10220,0,19918,7127,0,24,433,141,1,0,28732,991,571,0,0,9,0,37,10,4,12,False
Viktor,1,0,0,0,4684,11147,4684,10499,5,0,0,0,False,True,False,False,False,True,11613,10100,MIDDLE,0,0,2,18,0,2,MIDDLE,298,0,1,586,167183,13196,7671,11,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 1768, 'var2': 1344, 'var3': 0}, {'perk': 8009, 'var1': 1087, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 15, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 238, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 764, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8200}]}",26869,1347,6350,0,SOLO,0,60,14,76,29,False,MIDDLE,13,1646,208682,14749,0,14542,1815,0,274,153,132,1,0,14630,206,520,2,2,9,0,13,0,1,8,False
Karthus,2,0,0,2,1433,4143,1433,6328,2,0,0,0,False,False,False,False,False,True,9131,8750,BOTTOM,0,0,2,17,0,0,BOTTOM,0,0,0,1403,123183,15138,4313,2,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 409, 'var2': 7, 'var3': 0}, {'perk': 8126, 'var1': 462, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 4, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 1, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 571, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 628, 'var2': 0, 'var3': 0}], 'style': 8000}]}",4585,145,6975,0,CARRY,0,290,20,98,5,False,BOTTOM,17,1646,134031,15745,0,12019,1013,0,220,153,40,1,0,6262,462,730,1,1,9,0,11,0,2,7,False
Orianna,2,0,0,5,129,881,129,4155,3,3,0,0,True,False,False,False,False,True,5522,5025,UTILITY,0,0,2,16,0,0,BOTTOM,0,0,0,898,12195,4132,5112,1,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 458, 'var2': 1063, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1644, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 441, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",3184,681,5686,0,SUPPORT,0,74,138,88,4,False,UTILITY,14,1646,15380,4813,3952,11244,3423,956,11,133,22,4,0,0,0,445,0,0,9,0,70,3,7,32,False
Akali,8,0,1,3,4303,5703,4303,18658,6,0,0,0,False,False,False,False,False,False,13382,12850,TOP,0,1,0,21,1,6,MIDDLE,264,3,1,625,146217,25569,8398,4,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 453, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 786, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 19, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 664, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 1215, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 78, 'var2': 0, 'var3': 0}], 'style': 8400}]}",21904,2453,20462,0,DUO,0,125,23,82,22,False,TOP,3,1993,171742,29286,0,30912,6872,0,227,67,231,1,0,3620,1262,2050,1,4,7,0,25,0,4,11,True
Braum,13,0,0,13,301,6269,301,33844,8,7,0,0,False,False,False,False,False,False,8246,7275,UTILITY,0,1,0,40,0,1,BOTTOM,0,0,1,486,10301,6833,8123,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 1941, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 3264, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1411, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 76, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",5114,776,17134,0,SUPPORT,0,68,30,29,10,False,UTILITY,44,1993,24102,7609,3386,28340,5109,1665,39,209,219,5,0,8686,0,3082,0,3,7,0,67,9,4,28,True
Tristana,1,0,1,5,7856,21544,7856,14650,6,3,1,0,False,False,False,False,False,False,13741,13150,MIDDLE,1,1,0,23,1,5,MIDDLE,573,2,2,882,35046,3554,11920,8,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 47, 'var2': 4, 'var3': 0}, {'perk': 8009, 'var1': 1119, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 17, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 374, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 784, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 74, 'var2': 0, 'var3': 0}], 'style': 8400}]}",191045,20912,11205,0,DUO,0,87,44,60,9,False,MIDDLE,10,1993,229103,24466,0,25036,4036,0,248,59,281,1,0,3011,0,1910,5,6,7,0,39,4,8,13,True
Ashe,13,1,3,3,6604,22098,6604,13225,4,2,1,0,False,False,False,False,False,False,17597,15333,BOTTOM,0,1,0,25,2,8,BOTTOM,489,3,2,594,73441,6950,6439,8,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 96, 'var2': 12, 'var3': 0}, {'perk': 8009, 'var1': 3126, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 17, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 653, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8410, 'var1': 171, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",167144,27351,13849,0,CARRY,0,32,120,25,14,False,BOTTOM,70,1993,250788,34721,0,22262,5559,0,304,875,144,1,0,10201,419,1972,1,4,7,0,50,2,12,13,True
Viego,15,0,2,1,1525,33587,1525,39427,6,0,1,2,False,False,False,False,False,False,13269,12233,JUNGLE,0,1,0,21,2,5,JUNGLE,1,2,2,813,5736,1118,8807,150,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 748, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1671, 'var2': 400, 'var3': 0}, {'perk': 9105, 'var1': 14, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 491, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}], 'style': 8300}]}",158082,17865,25599,0,NONE,0,206,166,77,20,False,JUNGLE,18,1993,200613,21051,0,37006,16473,0,22,273,227,1,0,36794,2066,2599,0,3,7,0,18,5,6,1,True
Renekton,8,0,0,2,827,1777,827,45361,3,1,0,0,False,False,False,False,False,False,13910,13125,TOP,0,0,1,26,2,6,TOP,0,3,1,1192,8388,5980,18772,4,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 1020, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1683, 'var2': 280, 'var3': 0}, {'perk': 9104, 'var1': 17, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 878, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 744, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 63, 'var2': 0, 'var3': 0}], 'style': 8400}]}",185454,19110,23595,0,SOLO,0,94,34,116,10,False,TOP,17,1993,196922,27505,0,43960,16870,0,264,48,100,1,0,3079,2414,1591,0,1,7,0,26,1,6,5,False
RekSai,14,1,0,5,1087,39837,1087,42476,7,3,1,2,False,True,False,False,False,False,14971,14100,JUNGLE,0,0,1,24,3,9,JUNGLE,0,3,2,599,0,0,10673,163,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 695, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 2017, 'var2': 460, 'var3': 0}, {'perk': 9104, 'var1': 13, 'var2': 20, 'var3': 0}, {'perk': 8299, 'var1': 247, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",167608,16647,35298,0,NONE,0,228,147,153,12,False,JUNGLE,38,1993,226908,23913,0,47022,24747,0,38,440,223,1,0,59298,7266,1050,1,1,7,0,32,4,4,4,False
TwistedFate,7,0,0,4,11095,11095,11095,15577,5,2,0,0,False,False,False,True,False,False,17310,17810,MIDDLE,0,0,1,25,1,5,MIDDLE,313,3,1,1071,248785,22597,7053,9,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1183, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 897, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 757, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 221, 'var2': 0, 'var3': 0}], 'style': 8400}]}",29531,1617,15236,0,SOLO,0,105,217,0,17,False,MIDDLE,39,1993,282685,24364,0,22444,2050,0,294,141,192,1,0,4369,150,154,3,5,7,0,23,2,2,7,False
Aphelios,10,0,0,6,5204,12789,5204,13554,6,2,1,0,True,False,False,False,False,False,14257,14200,BOTTOM,0,0,1,27,1,8,BOTTOM,677,7,3,702,56748,5610,4615,20,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 71, 'var2': 9, 'var3': 0}, {'perk': 9101, 'var1': 2228, 'var2': 3414, 'var3': 0}, {'perk': 9103, 'var1': 20, 'var2': 20, 'var3': 0}, {'perk': 8017, 'var1': 2112, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 24, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}]}",146744,24319,10895,0,CARRY,0,123,354,0,12,False,BOTTOM,38,1993,205563,30873,0,15732,3443,0,222,206,209,1,1,2070,944,221,2,2,7,0,28,2,10,12,False
Nautilus,18,0,0,16,374,3644,374,30546,4,14,0,0,True,False,False,False,False,False,8536,8250,UTILITY,0,0,1,32,0,2,BOTTOM,29,0,1,723,9311,6697,5507,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 110, 'var2': 2162, 'var3': 0}, {'perk': 8306, 'var1': 8, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 569, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 443, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 36, 'var2': 0, 'var3': 0}], 'style': 8400}]}",7033,1926,9537,0,SUPPORT,0,85,49,34,11,False,UTILITY,75,1993,25645,9463,0,15776,1659,0,33,325,129,1,0,9301,839,731,0,2,7,0,109,14,9,61,False
Jayce,4,0,0,2,3618,3618,3618,23443,6,1,0,0,False,False,False,False,False,False,11365,11525,TOP,0,0,3,24,0,2,TOP,0,0,1,639,20732,3800,8388,4,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8230, 'var1': 14, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 914, 'var3': 0}, {'perk': 8233, 'var1': 17, 'var2': 10, 'var3': 0}, {'perk': 8237, 'var1': 590, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",161710,17258,13751,0,SOLO,0,123,79,68,149,False,TOP,9,1721,185617,21059,0,23474,4025,0,259,166,192,1,0,3175,0,1334,1,1,10,0,20,1,6,10,False
Nocturne,6,0,0,9,0,21342,0,22893,8,7,0,1,False,False,False,False,False,False,11800,11350,JUNGLE,0,0,3,29,3,8,JUNGLE,0,2,1,484,5067,1125,10335,132,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 10, 'var2': 1, 'var3': 0}, {'perk': 9111, 'var1': 784, 'var2': 280, 'var3': 0}, {'perk': 9104, 'var1': 10, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 398, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",149787,13310,22609,0,NONE,0,111,24,55,25,False,JUNGLE,209,1721,182884,15674,0,33821,11267,0,27,760,237,1,0,28029,1237,876,0,0,10,0,31,8,3,9,False
Leblanc,4,0,0,1,7555,7555,7555,11840,6,1,0,0,True,False,False,False,False,False,13931,14114,MIDDLE,0,0,3,26,1,3,MIDDLE,263,2,1,793,183083,13799,11678,4,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 3097, 'var2': 2502, 'var3': 0}, {'perk': 8009, 'var1': 1445, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 21, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 425, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 15, 'var2': 20, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}]}",35424,4717,12154,0,SOLO,0,83,150,32,36,False,MIDDLE,14,1721,226675,18744,0,24805,3562,0,280,60,240,1,0,8166,227,972,2,2,10,0,22,1,3,3,False
Xayah,7,0,0,7,3626,8361,3626,12486,10,2,1,1,True,False,False,False,False,False,13371,13350,BOTTOM,0,0,3,26,2,8,BOTTOM,512,3,2,425,0,0,9146,30,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 18, 'var2': 1, 'var3': 0}, {'perk': 8009, 'var1': 1775, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 16, 'var2': 0, 'var3': 0}, {'perk': 8017, 'var1': 524, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",144273,16063,13777,0,CARRY,0,68,35,49,6,False,BOTTOM,15,1721,145062,16313,0,24022,2909,0,186,106,344,1,0,789,250,1097,2,2,10,0,22,2,2,11,False
Rakan,11,0,0,17,0,617,0,19283,6,14,0,0,False,True,False,False,False,False,7532,7575,UTILITY,0,0,3,33,1,3,BOTTOM,0,2,1,558,7155,4613,8420,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 46, 'var2': 836, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 223, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8136, 'var1': 5, 'var2': 10, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",4426,1095,11877,0,SUPPORT,0,31,43,70,6,False,UTILITY,25,1721,18014,6329,2107,20827,3850,1641,28,89,155,4,0,6432,620,529,0,0,10,0,76,15,3,39,False
Riven,1,0,4,7,3740,22005,3740,24986,3,4,1,1,False,False,False,False,False,False,14589,11210,TOP,0,0,0,24,2,9,TOP,0,4,2,955,0,0,5792,25,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 203, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 901, 'var2': 200, 'var3': 0}, {'perk': 9105, 'var1': 19, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 927, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8275, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 8, 'var2': 0, 'var3': 0}], 'style': 8200}]}",203884,19605,16089,0,SOLO,0,406,56,165,19,False,TOP,15,1721,211845,21014,0,22404,8395,0,244,81,131,1,0,7961,1409,522,1,1,5,0,33,4,8,13,True
Viego,6,2,3,5,6266,46960,6266,31685,2,3,2,1,False,False,False,False,False,False,14808,12600,JUNGLE,1,2,0,21,2,12,JUNGLE,282,8,3,1266,16382,2852,5953,148,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 532, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1404, 'var2': 360, 'var3': 0}, {'perk': 9105, 'var1': 14, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 178, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 11, 'var2': 1, 'var3': 5}], 'style': 8300}]}",150624,16024,19869,0,NONE,0,201,170,74,21,False,JUNGLE,17,1721,209472,20148,0,26351,17128,0,19,245,59,1,1,42464,1272,528,4,7,5,0,27,11,6,4,True
Vex,12,0,1,3,5180,6181,5180,11684,3,1,0,0,False,False,False,True,False,False,13174,10025,MIDDLE,2,3,0,20,1,3,MIDDLE,0,2,1,959,146468,19413,7810,0,0,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1549, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 648, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 709, 'var3': 0}, {'perk': 8210, 'var1': 31, 'var2': 0, 'var3': 0}], 'style': 8200}]}",12660,1938,9012,0,SOLO,0,138,41,52,19,False,MIDDLE,21,1721,159579,21801,0,16959,3057,0,232,469,85,1,0,450,450,136,3,9,5,0,21,1,7,10,True
Ashe,11,0,0,3,4067,20609,4067,10095,6,2,2,0,False,False,False,False,False,False,14730,14033,BOTTOM,0,1,0,23,2,7,BOTTOM,351,5,2,764,57428,3461,2728,12,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 40, 'var2': 5, 'var3': 0}, {'perk': 8009, 'var1': 2245, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 19, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 415, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8410, 'var1': 109, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",115142,16175,14117,0,CARRY,0,19,105,19,12,False,BOTTOM,42,1721,173990,19878,0,17689,3510,0,229,500,97,1,0,1419,241,843,2,4,5,0,27,2,8,9,True
Syndra,12,0,2,3,1277,6339,1277,9428,10,1,0,0,False,False,False,False,False,False,10608,8845,UTILITY,0,1,0,24,2,5,BOTTOM,0,2,1,257,64055,20198,4575,0,0,0,1,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1691, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 773, 'var3': 0}, {'perk': 8210, 'var1': 13, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8120, 'var1': 4, 'var2': 30, 'var3': 11}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",2301,791,16271,0,SUPPORT,0,127,168,43,12,False,UTILITY,38,1721,68821,22426,0,21149,860,0,52,280,279,1,0,2463,1436,303,0,2,5,0,57,1,3,27,True
Ahri,4,0,0,6,2380,2380,2380,9140,4,5,0,0,False,False,False,False,False,False,11400,11100,TOP,0,0,2,25,1,3,TOP,238,2,1,871,110030,10517,8823,0,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1333, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 648, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 14, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 460, 'var3': 0}, {'perk': 8210, 'var1': 9, 'var2': 0, 'var3': 0}], 'style': 8200}]}",25066,3674,9587,0,SOLO,0,77,103,23,28,False,TOP,14,1568,158786,17083,0,19116,3406,0,227,52,113,1,0,23689,2891,704,1,1,9,0,28,6,3,11,False
Belveth,9,0,0,2,0,14277,0,17958,7,0,0,0,False,False,False,False,False,False,9415,9075,JUNGLE,0,0,2,23,0,1,JUNGLE,124,0,1,575,10708,771,10087,149,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 294, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 470, 'var2': 200, 'var3': 0}, {'perk': 9104, 'var1': 15, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 273, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8321, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8300}]}",140230,5652,17863,0,NONE,0,246,38,36,6,False,JUNGLE,13,1568,182042,7695,0,28618,12381,0,16,318,176,1,0,31103,1272,667,0,0,9,0,16,1,4,2,False
