championName,assists,baronKills,bountyLevel,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,pentaKills,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
Senna,18,0,2,7,7745,14265,7745,4309,2,5,0,0,False,False,True,False,False,False,9467,8275,UTILITY,0,2,0,22,2,4,BOTTOM,434,2,1,565,0,0,1856,4,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 1151, 'var2': 923, 'var3': 0}, {'perk': 8009, 'var1': 2572, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 16, 'var2': 10, 'var3': 0}, {'perk': 8017, 'var1': 1393, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8410, 'var1': 49, 'var2': 0, 'var3': 0}], 'style': 8300}]}",48912,16078,5697,0,SUPPORT,0,68,30,24,5,False,UTILITY,15,1412,50194,16078,2253,7685,9760,6013,10,139,47,6,0,1281,0,132,5,7,2,0,49,5,2,25,True
Fiora,0,0,0,1,793,793,793,22844,9,0,0,0,False,True,False,False,False,False,8030,7800,TOP,0,0,2,18,0,3,TOP,407,0,1,205,2317,1987,6881,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1497, 'var2': 887, 'var3': 0}, {'perk': 8446, 'var1': 494, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1306, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 117, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 512, 'var3': 0}, {'perk': 8237, 'var1': 477, 'var2': 0, 'var3': 0}], 'style': 8200}]}",64973,9214,22741,0,SOLO,0,140,14,29,5,False,TOP,7,1412,74355,15261,0,29946,8478,952,124,59,207,6,0,7065,4060,323,0,0,9,0,8,0,1,5,False
Vi,1,0,0,4,1693,34269,1693,26623,6,2,0,2,False,False,False,False,False,False,9756,9225,JUNGLE,0,0,2,20,2,5,JUNGLE,0,3,1,693,0,0,9512,98,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 124, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 306, 'var2': 120, 'var3': 0}, {'perk': 9105, 'var1': 13, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 284, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",107607,7977,15738,0,NONE,0,111,0,67,7,False,JUNGLE,16,1412,140194,8382,0,25457,8994,0,30,240,158,1,0,32586,405,206,2,2,9,0,22,3,4,6,False
Sylas,2,0,0,4,1228,1228,1228,14787,8,1,0,0,False,False,False,False,False,False,7082,6025,MIDDLE,0,0,2,22,0,1,JUNGLE,0,0,1,264,65045,7687,10019,0,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 161, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 531, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 491, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",4708,225,14786,0,NONE,0,51,49,94,20,False,MIDDLE,6,1412,69754,7913,0,25212,7898,2151,127,254,184,10,0,0,0,405,0,0,9,0,11,2,1,4,False
Zeri,1,0,0,2,2673,2673,2673,16458,9,1,1,0,False,False,False,False,False,False,10148,9288,BOTTOM,0,0,2,21,1,4,BOTTOM,311,2,2,343,18785,5746,8426,8,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 49, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 278, 'var2': 100, 'var3': 0}, {'perk': 9103, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 1146, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8429, 'var1': 48, 'var2': 10, 'var3': 10}, {'perk': 8453, 'var1': 674, 'var2': 482, 'var3': 0}], 'style': 8400}]}",75836,14789,15758,0,CARRY,0,524,23,36,5,False,BOTTOM,2,1412,124593,20674,0,24569,1569,0,163,45,203,1,0,29971,138,383,0,0,9,0,13,1,1,7,False
Yuumi,6,0,0,4,0,0,0,5544,7,1,0,0,False,False,False,False,False,False,5434,5385,UTILITY,0,0,2,18,0,0,BOTTOM,0,0,0,452,7613,6466,4115,0,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 587, 'var2': 901, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 289, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 463, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8463, 'var1': 1354, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 653, 'var2': 489, 'var3': 0}], 'style': 8400}]}",2033,357,7314,0,SUPPORT,0,61,64,32,6,False,UTILITY,21,1412,9646,6823,5003,11590,6191,5426,6,170,165,5,0,0,0,160,0,0,9,0,18,2,1,8,False
Varus,2,0,1,2,3025,5766,3025,13842,8,0,0,0,False,False,False,False,False,False,9546,8050,TOP,0,1,0,15,1,6,JUNGLE,0,3,1,371,34050,11147,2527,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1588, 'var2': 810, 'var3': 778}, {'perk': 9101, 'var1': 466, 'var2': 728, 'var3': 0}, {'perk': 9104, 'var1': 15, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 586, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8401, 'var1': 87, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 683, 'var2': 0, 'var3': 0}], 'style': 8400}]}",37445,7024,16360,0,NONE,0,40,15,27,11,False,TOP,18,1493,71710,18278,0,21755,2544,0,129,126,230,1,0,215,106,2867,1,3,2,0,21,0,1,8,True
Evelynn,9,1,6,2,1778,30943,1778,20334,2,1,0,0,False,False,False,False,False,False,12921,10510,JUNGLE,0,2,0,17,2,11,JUNGLE,0,6,1,772,151351,19823,7340,144,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 2192, 'var2': 0, 'var3': 0}, {'perk': 8143, 'var1': 1070, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 11, 'var2': 4, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 16, 'var2': 30, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}]}",11885,653,20333,0,NONE,0,544,31,125,6,False,JUNGLE,16,1493,204651,21399,0,29090,15083,0,20,144,37,1,0,41414,922,1417,2,2,2,0,13,1,0,4,True
Belveth,10,0,3,0,4016,8545,4016,21537,4,0,1,0,False,False,False,True,False,False,13937,11350,MIDDLE,0,1,0,20,4,15,MIDDLE,597,5,3,611,8534,2228,7642,6,0,0,1,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 817, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1968, 'var2': 500, 'var3': 0}, {'perk': 9104, 'var1': 8, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 804, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 8, 'var2': 1, 'var3': 5}, {'perk': 8321, 'var1': 4, 'var2': 0, 'var3': 0}], 'style': 8300}]}",81884,19658,15519,0,SOLO,0,237,32,31,16,False,MIDDLE,24,1493,104803,25020,0,24280,7918,0,137,162,133,1,1,14384,3132,1118,3,4,2,0,12,0,4,3,True
Zeri,7,0,0,4,5964,7474,5964,15088,3,1,0,0,False,False,False,False,False,False,11307,10033,BOTTOM,2,2,0,20,2,4,BOTTOM,359,2,1,939,23939,5384,6694,8,0,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 39, 'var2': 0, 'var3': 0}, {'perk': 9101, 'var1': 1503, 'var2': 2303, 'var3': 0}, {'perk': 9103, 'var1': 19, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 479, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8429, 'var1': 51, 'var2': 10, 'var3': 10}, {'perk': 8451, 'var1': 198, 'var2': 0, 'var3': 0}], 'style': 8400}]}",110969,10582,6570,0,CARRY,0,660,28,40,8,False,BOTTOM,9,1493,164050,16499,0,13422,1074,0,226,116,109,1,0,29141,532,157,3,5,2,0,24,2,4,8,True
Yuumi,13,0,1,8,265,265,265,1372,1,6,0,0,False,False,False,False,False,False,6848,5600,UTILITY,0,2,0,17,0,1,BOTTOM,0,0,1,941,10956,8838,1454,0,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 943, 'var2': 1320, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 527, 'var3': 0}, {'perk': 8210, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 639, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8463, 'var1': 1456, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 734, 'var2': 1013, 'var3': 0}], 'style': 8400}]}",3819,273,1723,0,SUPPORT,0,66,124,57,7,False,UTILITY,19,1493,14775,9111,6559,3277,6837,6373,2,194,30,5,0,0,0,100,0,5,2,0,52,6,0,30,True
Olaf,3,0,0,4,3178,3178,3178,23848,11,1,0,0,True,False,False,False,False,False,10145,9925,TOP,0,0,2,27,1,6,TOP,0,2,1,289,457,96,11310,0,0,1,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 253, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 545, 'var2': 180, 'var3': 0}, {'perk': 9104, 'var1': 17, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 826, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8410, 'var1': 64, 'var2': 0, 'var3': 0}], 'style': 8300}]}",107042,14719,13021,0,SOLO,0,90,18,48,12,False,TOP,10,1493,126107,19036,0,25430,6532,0,180,209,287,1,0,18606,4220,1099,1,1,9,0,10,2,0,5,False
Kindred,3,0,0,2,1471,25413,1471,22841,10,0,1,3,False,True,False,False,False,False,13105,12408,JUNGLE,0,0,2,25,3,9,JUNGLE,300,3,2,315,29776,4629,15199,119,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1699, 'var2': 996, 'var3': 702}, {'perk': 9111, 'var1': 915, 'var2': 240, 'var3': 0}, {'perk': 9104, 'var1': 13, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 1160, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",130154,19027,16566,0,NONE,0,186,51,54,6,False,JUNGLE,16,1493,189559,25070,0,33632,15325,5244,48,262,202,16,0,29628,1412,1866,1,1,9,0,22,1,4,8,False
Ivern,3,0,0,2,0,1396,0,13590,9,0,0,0,False,False,False,False,False,False,6958,6750,MIDDLE,0,0,2,18,0,1,MIDDLE,0,0,1,324,54109,7398,5628,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1053, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 570, 'var3': 0}, {'perk': 8210, 'var1': 8, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 507, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8453, 'var1': 180, 'var2': 2109, 'var3': 0}, {'perk': 8401, 'var1': 312, 'var2': 0, 'var3': 0}], 'style': 8400}]}",19493,3046,9798,0,SOLO,0,39,58,75,156,False,MIDDLE,33,1493,76777,10444,4557,16316,637,0,137,361,198,1,0,3175,0,889,0,0,9,0,14,0,2,7,False
Seraphine,6,0,0,3,0,2231,0,8906,3,1,0,0,False,False,False,False,False,False,8801,8175,BOTTOM,0,0,2,21,1,2,BOTTOM,0,2,1,1096,94468,8310,6871,4,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 734, 'var2': 573, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 647, 'var3': 0}, {'perk': 8210, 'var1': 10, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8463, 'var1': 884, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 621, 'var2': 1236, 'var3': 0}], 'style': 8400}]}",13052,826,7997,0,CARRY,0,104,40,70,6,False,BOTTOM,25,1493,107667,9162,2452,15321,3730,2487,187,294,113,5,0,146,26,451,0,0,9,0,12,1,2,6,False
Sona,8,0,0,4,0,1652,0,7324,4,2,0,0,False,False,False,False,False,False,5514,5100,UTILITY,0,0,2,15,0,0,BOTTOM,0,0,0,1027,5614,2857,9741,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 187, 'var2': 1729, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 673, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8453, 'var1': 872, 'var2': 1660, 'var3': 0}, {'perk': 8473, 'var1': 765, 'var2': 0, 'var3': 0}], 'style': 8400}]}",2954,712,3847,0,SUPPORT,0,31,68,65,5,False,UTILITY,7,1493,8568,3570,3683,13976,10116,5649,9,20,130,4,0,0,0,387,0,0,9,0,40,2,4,16,False
Poppy,5,1,0,3,1814,9147,1814,41690,7,0,0,1,False,False,False,False,False,True,9235,9000,TOP,0,0,0,21,1,5,TOP,0,3,1,394,4668,3215,9500,8,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1329, 'var2': 777, 'var3': 0}, {'perk': 8446, 'var1': 616, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1682, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 103, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8321, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",88055,17233,17028,0,SOLO,0,116,29,25,9,False,TOP,48,1631,93368,20617,0,29053,4918,0,118,662,218,1,0,644,168,2524,1,1,1,0,14,0,0,9,True
Khazix,7,0,0,6,608,35361,608,24283,5,4,0,1,False,False,True,False,False,True,11931,11725,JUNGLE,0,0,0,25,2,6,JUNGLE,0,3,1,453,853,636,10481,156,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 540, 'var2': 532, 'var3': 0}, {'perk': 8304, 'var1': 9, 'var2': 4, 'var3': 5}, {'perk': 8321, 'var1': 6, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 445, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 12, 'var2': 5, 'var3': 0}], 'style': 8100}]}",173391,16458,20015,0,NONE,0,238,99,45,17,False,JUNGLE,14,1631,213435,18789,0,31799,13856,0,29,323,175,1,0,39190,1693,1301,0,1,1,0,28,5,3,6,True
Lulu,13,0,1,3,1889,5960,1889,12855,4,3,0,0,False,False,False,True,False,True,10104,9275,MIDDLE,0,0,0,18,1,4,MIDDLE,0,2,1,385,72736,17081,6598,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 1416, 'var2': 838, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1141, 'var3': 0}, {'perk': 8210, 'var1': 28, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 575, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",17172,2786,9416,0,SOLO,0,108,77,91,9,False,MIDDLE,24,1631,95056,20725,3153,17672,2305,0,146,398,96,1,0,5148,858,1658,1,1,1,0,31,3,4,12,True
Tristana,4,0,3,5,5258,13890,5258,14249,4,2,3,0,False,False,False,False,False,True,13583,12650,BOTTOM,0,0,0,28,3,10,BOTTOM,1425,4,3,882,28416,3431,5637,20,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1511, 'var2': 839, 'var3': 672}, {'perk': 9101, 'var1': 4285, 'var2': 3631, 'var3': 0}, {'perk': 9103, 'var1': 21, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 670, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 788, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 176, 'var2': 0, 'var3': 0}], 'style': 8400}]}",135866,19225,10599,0,CARRY,0,61,33,47,7,False,BOTTOM,8,1631,180494,23573,0,17430,5686,0,193,67,101,1,1,16212,916,1193,2,2,1,0,19,2,3,11,True
Neeko,8,0,0,4,1036,5811,1036,6881,2,1,1,0,False,False,True,False,False,True,9012,8750,UTILITY,0,0,0,22,1,5,BOTTOM,0,5,2,1307,38991,14048,4393,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1080, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 498, 'var2': 0, 'var3': 0}, {'perk': 8136, 'var1': 11, 'var2': 30, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 930, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 162, 'var2': 0, 'var3': 0}], 'style': 8400}]}",6662,1214,8599,0,SUPPORT,0,42,107,33,7,False,UTILITY,41,1631,46581,15970,0,13750,2240,0,54,107,53,1,0,928,708,757,0,1,1,0,78,2,10,34,True
KSante,7,0,0,3,4114,4114,4114,40073,7,2,0,0,False,False,False,False,False,True,10116,10000,TOP,0,0,0,22,1,4,TOP,5,2,1,357,12614,2683,8910,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1432, 'var2': 878, 'var3': 0}, {'perk': 8446, 'var1': 1716, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 2022, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 223, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}], 'style': 8300}]}",89921,12236,21054,0,SOLO,0,180,37,75,13,False,TOP,46,1631,103691,15680,74,30617,3830,0,181,2089,236,1,0,1155,760,652,1,1,5,0,21,2,6,8,False
Maokai,8,0,0,3,0,16297,0,31762,4,2,0,1,False,True,False,False,False,True,9528,8850,JUNGLE,0,0,0,16,1,6,JUNGLE,0,6,1,1071,127917,13845,7875,104,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8230, 'var1': 16, 'var2': 0, 'var3': 0}, {'perk': 8275, 'var1': 21, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8232, 'var1': 3, 'var2': 50, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 1012, 'var2': 0, 'var3': 0}], 'style': 8100}]}",16034,1096,27222,0,NONE,0,124,48,80,12,False,JUNGLE,78,1631,180367,16285,0,37503,20672,1657,28,617,112,5,0,36414,1343,2405,0,0,5,0,22,2,3,4,False
Ahri,4,0,0,7,1810,2694,1810,9437,8,1,0,0,True,False,False,False,False,True,8977,8885,MIDDLE,0,0,0,27,1,3,MIDDLE,0,2,1,454,61731,12234,8625,3,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1275, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 712, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 14, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 4, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 789, 'var3': 0}, {'perk': 8237, 'var1': 508, 'var2': 0, 'var3': 0}], 'style': 8200}]}",13729,1695,12370,0,SOLO,0,86,109,37,31,False,MIDDLE,27,1631,114161,18474,0,21977,3074,0,175,99,204,1,0,38700,4545,982,0,0,5,0,21,2,2,7,False
Varus,8,0,2,8,142,5756,142,5771,4,4,0,0,False,False,False,False,False,True,11654,11475,BOTTOM,0,0,0,30,1,4,BOTTOM,0,2,1,579,5632,3190,5242,4,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 9923, 'var1': 44, 'var2': 81, 'var3': 0}, {'perk': 8139, 'var1': 787, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",114273,14511,7422,0,CARRY,0,70,11,51,8,False,BOTTOM,19,1631,126743,17701,0,12853,3041,436,213,237,95,2,0,6837,0,188,0,0,5,0,18,5,4,11,False
Ashe,5,0,0,6,441,2099,441,5371,8,4,0,0,False,False,False,False,False,True,7706,7800,UTILITY,0,0,0,23,1,5,BOTTOM,169,2,1,463,2186,1233,7846,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 9923, 'var1': 50, 'var2': 87, 'var3': 0}, {'perk': 8126, 'var1': 710, 'var2': 0, 'var3': 0}, {'perk': 8136, 'var1': 8, 'var2': 16, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8410, 'var1': 115, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",26495,11873,6926,0,SUPPORT,0,11,68,21,13,False,UTILITY,47,1631,29620,13892,0,14888,268,0,14,362,215,1,0,938,785,115,0,0,5,0,86,4,6,39,False
