championName,assists,baronKills,bountyLevel,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,pentaKills,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
Khazix,12,1,0,5,0,38385,0,38610,7,3,1,2,False,True,False,False,False,False,18831,17725,JUNGLE,0,0,0,34,5,19,JUNGLE,0,5,2,420,3589,3443,8935,176,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 1458, 'var2': 1170, 'var3': 0}, {'perk': 8304, 'var1': 8, 'var2': 1, 'var3': 5}, {'perk': 8321, 'var1': 6, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 1187, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 12, 'var2': 5, 'var3': 0}], 'style': 8100}]}",219051,30916,31939,0,NONE,0,250,128,79,33,False,JUNGLE,20,2064,262130,37911,0,42056,16849,0,17,433,191,1,0,39488,3551,1180,0,0,7,0,34,3,4,4,True
Swain,21,0,5,3,4968,9387,4968,55366,4,0,4,0,True,False,False,False,False,False,17197,14200,MIDDLE,0,1,0,24,3,14,MIDDLE,0,7,2,738,199729,37812,15597,2,0,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5003, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 951, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 4637, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 11, 'var2': 20, 'var3': 0}, {'perk': 8299, 'var1': 850, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8429, 'var1': 65, 'var2': 13, 'var3': 10}, {'perk': 8451, 'var1': 282, 'var2': 0, 'var3': 0}], 'style': 8400}]}",14781,2232,39035,0,SOLO,0,191,71,113,28,False,MIDDLE,73,2064,216263,40827,0,56290,33922,0,229,901,110,1,0,1752,782,1658,3,4,7,0,47,0,12,6,True
Aphelios,18,0,4,3,12407,27844,12407,22513,8,0,2,1,False,False,False,False,False,False,15649,13335,BOTTOM,1,1,0,25,2,6,BOTTOM,660,4,3,377,3765,1168,7613,22,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 9101, 'var1': 3429, 'var2': 4985, 'var3': 0}, {'perk': 9103, 'var1': 18, 'var2': 20, 'var3': 0}, {'perk': 8017, 'var1': 1111, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 21, 'var2': 30, 'var3': 0}, {'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}]}",212195,20022,15812,0,CARRY,0,91,234,0,8,False,BOTTOM,14,2064,232507,21747,0,24265,6386,0,206,262,285,1,1,16546,556,838,4,5,7,0,17,1,4,7,True
Karma,28,0,0,20,727,2641,727,21574,9,15,1,0,False,False,False,False,False,False,12649,11525,UTILITY,2,3,0,37,2,8,BOTTOM,0,4,2,435,41439,16962,8589,2,0,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1749, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 250, 'var3': 0}, {'perk': 8210, 'var1': 17, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 711, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",3127,1117,16389,0,SUPPORT,0,98,45,150,60,False,UTILITY,30,2064,45777,19075,6530,26514,3234,0,36,227,258,1,0,1211,995,1535,0,3,7,0,108,12,14,52,True
TwistedFate,12,0,0,3,6645,12662,6645,19304,5,1,0,0,False,False,False,False,False,False,16304,14775,MIDDLE,1,2,1,23,1,6,TOP,320,4,1,667,217249,25672,15046,15,0,1,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8360, 'var1': 7, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8321, 'var1': 6, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8451, 'var1': 254, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 822, 'var2': 0, 'var3': 0}], 'style': 8400}]}",38409,5245,19540,0,DUO,0,137,262,0,20,False,MIDDLE,46,2081,260153,31653,0,35921,8510,304,258,352,179,2,0,4495,735,1334,3,4,7,0,29,1,2,14,False
RekSai,12,1,0,6,3971,47461,3971,58836,8,4,1,2,False,False,False,False,False,False,16470,16480,JUNGLE,1,1,1,30,3,10,JUNGLE,0,4,2,543,3797,1935,21163,183,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 893, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1935, 'var2': 440, 'var3': 0}, {'perk': 9105, 'var1': 12, 'var2': 20, 'var3': 0}, {'perk': 8299, 'var1': 1130, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",216387,21557,33069,0,NONE,0,262,238,175,10,False,JUNGLE,38,2081,293472,29385,0,55794,29424,0,50,579,214,1,0,73288,5893,1561,3,3,7,0,36,5,7,9,False
Renekton,4,0,0,3,4899,19564,4899,57142,7,0,2,1,False,False,False,False,False,False,16841,16900,TOP,1,2,1,25,2,13,TOP,0,8,3,852,21831,7616,21735,16,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 1539, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 2641, 'var2': 340, 'var3': 0}, {'perk': 9104, 'var1': 13, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 1786, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 2520, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 127, 'var2': 0, 'var3': 0}], 'style': 8400}]}",201015,28797,34386,0,DUO,0,112,58,141,14,False,TOP,37,2081,236004,37061,0,60327,17650,0,223,416,214,1,1,13158,648,4205,1,4,7,0,13,0,1,6,False
Lucian,11,0,0,4,3012,26398,3012,15542,13,0,1,0,False,False,False,False,False,False,13155,12600,BOTTOM,0,1,1,26,2,5,BOTTOM,1907,3,2,602,28711,7359,16842,16,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 1083, 'var2': 774, 'var3': 0}, {'perk': 8304, 'var1': 9, 'var2': 4, 'var3': 5}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 710, 'var3': 0}, {'perk': 8237, 'var1': 549, 'var2': 0, 'var3': 0}], 'style': 8200}]}",139918,16551,14805,0,CARRY,0,72,65,45,14,False,BOTTOM,0,2081,172295,25408,0,32865,3407,0,174,10,329,1,0,3665,1497,1216,3,3,7,0,15,0,3,8,False
Nami,20,0,0,21,683,1769,683,9383,7,12,0,0,False,False,False,False,False,False,11459,9900,UTILITY,0,1,1,40,0,5,BOTTOM,0,0,1,555,16033,8502,11087,0,0,1,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 1138, 'var2': 3564, 'var3': 0}, {'perk': 8275, 'var1': 11, 'var2': 0, 'var3': 0}, {'perk': 8233, 'var1': 25, 'var2': 50, 'var3': 0}, {'perk': 8237, 'var1': 537, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 4, 'var3': 5}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",5550,2500,9258,0,SUPPORT,0,81,131,126,13,False,UTILITY,56,2081,22191,11352,3876,20792,17985,10650,14,353,141,5,0,607,349,445,0,3,7,0,102,17,10,52,False
Annie,18,0,0,9,3519,12522,3519,24073,10,6,0,0,False,False,False,False,False,False,15452,13860,MIDDLE,0,1,3,30,3,10,MIDDLE,146,4,1,463,143941,49203,9187,0,0,0,1,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 1720, 'var2': 1262, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 1908, 'var3': 0}, {'perk': 8237, 'var1': 1085, 'var2': 0, 'var3': 0}], 'style': 8200}]}",13682,1788,20488,0,SOLO,0,211,80,92,232,False,MIDDLE,63,2081,160177,52655,6309,31219,2446,0,192,610,297,1,0,2553,1663,1543,1,5,11,0,27,6,4,12,True
Taric,18,1,0,4,406,24828,406,58233,7,4,0,1,False,False,False,True,False,False,11847,10650,JUNGLE,0,1,3,19,1,2,JUNGLE,0,2,1,724,106828,7998,11995,146,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5003, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8230, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8224, 'var1': 533, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 31, 'var2': 0, 'var3': 0}, {'perk': 8232, 'var1': 8, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8453, 'var1': 3760, 'var2': 1337, 'var3': 0}, {'perk': 8429, 'var1': 65, 'var2': 13, 'var3': 12}], 'style': 8400}]}",52721,2832,22810,0,NONE,0,295,59,145,7,False,JUNGLE,28,2081,200099,12061,4027,36471,31519,13201,35,358,205,5,0,40549,1230,1665,1,4,11,0,40,4,5,7,True
Darius,4,0,0,2,2712,9121,2712,45279,10,0,0,0,False,False,False,False,False,False,14755,13260,TOP,0,0,3,27,2,7,TOP,0,2,1,445,0,0,13203,4,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 830, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1603, 'var2': 220, 'var3': 0}, {'perk': 9104, 'var1': 21, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 1249, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 1300, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 254, 'var2': 0, 'var3': 0}], 'style': 8400}]}",213149,28330,31722,0,SOLO,0,100,107,30,6,False,TOP,26,2081,224455,31419,0,47216,11015,0,238,327,318,1,0,11305,3088,2290,1,1,11,0,22,0,2,12,True
Zeri,12,0,6,9,11200,27718,11200,28728,6,3,4,1,False,True,False,False,False,False,22252,17408,BOTTOM,1,1,3,38,5,20,BOTTOM,782,6,2,749,53628,15670,9950,18,1,0,1,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 152, 'var2': 0, 'var3': 0}, {'perk': 9101, 'var1': 8419, 'var2': 7874, 'var3': 0}, {'perk': 9103, 'var1': 14, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 1014, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 1020, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 297, 'var2': 0, 'var3': 0}], 'style': 8400}]}",258376,43830,16682,0,CARRY,0,993,63,71,12,False,BOTTOM,12,2081,326646,60658,0,28389,4448,0,304,262,139,1,0,14640,1157,1756,4,5,11,0,28,4,7,12,True
Rakan,29,0,0,19,501,1542,501,31450,6,12,0,0,True,False,False,False,False,False,10144,9525,UTILITY,0,1,3,36,0,1,BOTTOM,0,0,1,690,9102,6402,9271,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5003, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 3707, 'var2': 0, 'var3': 0}, {'perk': 8401, 'var1': 203, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 907, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 67, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 588, 'var2': 0, 'var3': 0}], 'style': 8300}]}",6775,2115,17128,0,SUPPORT,0,63,82,96,9,False,UTILITY,32,2081,25376,10141,6303,28267,9568,4710,34,61,136,5,0,9498,1624,1867,0,4,11,0,122,14,10,60,True
Irelia,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,500,500,TOP,0,0,0,2,0,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8400}]}",0,0,0,0,SUPPORT,0,0,0,0,0,False,TOP,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
LeeSin,0,0,0,1,0,0,0,133,0,0,0,0,False,False,False,False,True,False,532,500,JUNGLE,0,0,0,3,0,0,NONE,0,0,0,0,1565,0,0,1,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",783,0,332,0,SUPPORT,0,0,0,3,0,False,JUNGLE,0,105,3444,0,0,332,120,0,0,24,0,1,0,1096,0,0,0,0,0,0,0,0,0,0,True
Aphelios,0,0,0,4,0,0,0,39,0,0,0,0,False,False,False,False,True,False,500,500,MIDDLE,0,0,0,6,0,0,NONE,0,0,0,0,0,0,77,0,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 9101, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8236, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8233, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8200}]}",55,55,40,0,SUPPORT,0,0,22,0,0,False,MIDDLE,0,105,55,55,0,117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True
Leblanc,0,0,0,2,0,0,0,7,0,0,0,0,False,False,False,False,True,False,520,500,BOTTOM,0,0,0,3,0,0,NONE,0,0,0,0,178,0,0,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 17, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8200}]}",403,43,28,0,SUPPORT,0,0,1,0,0,False,BOTTOM,0,105,623,85,0,28,17,0,1,0,0,1,0,42,42,0,0,0,0,0,0,0,0,1,True
Nautilus,0,0,0,2,0,0,0,33,0,0,0,0,False,False,False,False,True,False,500,500,UTILITY,0,0,0,4,0,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8306, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8463, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8400}]}",62,0,66,0,SUPPORT,0,1,0,0,0,False,UTILITY,0,105,62,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
KSante,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,500,0,TOP,0,0,0,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8446, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8410, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",0,0,0,0,SUPPORT,0,0,0,0,0,True,TOP,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Zac,0,0,0,0,0,0,0,107,0,0,0,0,False,False,False,False,True,False,500,450,JUNGLE,0,0,0,1,0,0,NONE,0,0,0,0,399,0,0,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 8, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9105, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8000}]}",360,0,276,0,SUPPORT,0,0,3,0,0,True,JUNGLE,0,105,918,0,0,276,164,0,0,0,0,1,0,159,0,0,0,0,0,0,0,0,0,0,False
Jayce,0,0,0,1,0,0,0,11,0,0,0,0,False,False,False,False,True,False,525,500,MIDDLE,0,0,0,3,0,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8230, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8233, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",389,0,43,0,SUPPORT,0,1,0,0,4,True,MIDDLE,0,105,389,0,0,85,0,0,1,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,False
Lucian,0,0,0,1,0,0,0,3,0,0,0,0,False,False,False,False,True,False,500,500,BOTTOM,0,0,0,2,0,0,NONE,0,0,0,0,150,0,0,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8237, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8200}]}",0,0,0,0,SUPPORT,0,0,1,0,0,True,BOTTOM,0,105,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Nami,0,0,0,2,0,0,0,33,0,0,0,0,False,False,False,False,True,False,550,500,UTILITY,0,0,0,4,0,0,NONE,0,0,0,0,77,77,0,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 9, 'var2': 8, 'var3': 0}, {'perk': 8275, 'var1': 2, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 14, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",42,40,95,0,SUPPORT,0,0,1,0,0,True,UTILITY,0,105,119,117,8,95,20,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,False
Kennen,0,0,0,1,440,440,440,4584,3,0,0,0,False,False,False,False,False,True,5988,5300,TOP,0,0,0,11,0,2,NONE,0,0,1,559,34476,6989,1596,0,0,0,0,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 404, 'var2': 334, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 1805, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8236, 'var1': 8, 'var2': 0, 'var3': 0}, {'perk': 8233, 'var1': 5, 'var2': 50, 'var3': 0}], 'style': 8200}]}",12317,1805,6703,0,SUPPORT,0,53,32,57,3,False,TOP,21,923,51594,9124,0,8447,497,0,110,40,60,1,0,4800,329,147,0,0,4,0,8,0,0,5,False
RekSai,2,0,0,1,0,6239,0,7752,5,0,0,0,False,False,False,False,False,True,4143,3500,JUNGLE,0,0,0,11,0,0,NONE,0,0,0,229,78,26,2073,72,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 83, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 99, 'var2': 40, 'var3': 0}, {'perk': 9104, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 69, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",49724,3093,12229,0,SUPPORT,0,87,72,45,4,False,JUNGLE,9,923,71211,4019,0,14429,6117,0,0,112,77,1,0,21408,899,125,0,0,4,0,4,0,0,0,False
Lulu,5,0,0,7,189,189,189,3256,3,3,0,0,False,False,False,False,False,True,3828,3250,UTILITY,0,0,0,16,0,0,NONE,0,0,0,627,4446,761,1643,0,0,0,0,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 187, 'var2': 589, 'var3': 0}, {'perk': 8226, 'var1': 225, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 123, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",3174,472,3772,0,SUPPORT,0,26,23,26,3,False,UTILITY,8,923,7620,1234,2826,5538,824,366,14,103,37,2,0,0,0,123,0,0,4,0,17,4,3,9,False
